,city,lat,lon,datetime,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,weather_main,weather_description,weather_icon,clouds,wind_speed,wind_deg,wind_gust,visibility,pop,rain,snow,pod,feels_like_norm,humidity_norm,clouds_norm,wind_speed_norm,visibility_norm,rain_norm,snow_norm,weather_rating,city_id
1160,Ariege,42.8458016,1.6067586,2024-10-11 00:00:00,10.45,9.93,9.76,10.45,1017,1017,874,91,Clouds,broken clouds,04n,77,1.49,208,1.02,10000,0.0,0.0,0,n,2.9157792836398837,1.64,2.31,0.3472668810289389,0.0,0.0,,7.213046164668822,29
1161,Ariege,42.8458016,1.6067586,2024-10-11 03:00:00,9.96,9.36,8.98,9.96,1017,1017,874,90,Clouds,broken clouds,04n,52,1.75,205,1.16,10000,0.0,0.0,0,n,3.026137463697967,1.6,1.56,0.409967845659164,0.0,0.0,,6.596105309357132,29
1162,Ariege,42.8458016,1.6067586,2024-10-11 06:00:00,9.58,8.48,9.14,9.58,1017,1017,874,87,Clouds,scattered clouds,03n,28,2.29,192,1.69,10000,0.0,0.0,0,n,3.1965150048402706,1.48,0.8400000000000001,0.5401929260450162,0.0,0.0,,6.0567079308852865,29
1163,Ariege,42.8458016,1.6067586,2024-10-11 09:00:00,16.78,16.0,16.78,16.78,1015,1015,874,57,Clouds,few clouds,02d,11,0.58,70,1.55,10000,0.0,0.0,0,d,1.7405614714424005,0.28,0.33,0.12781350482315113,0.0,0.0,,2.4783749762655516,29
1164,Ariege,42.8458016,1.6067586,2024-10-11 12:00:00,19.76,19.02,19.76,19.76,1013,1013,873,47,Clouds,scattered clouds,03d,28,1.5,27,2.12,10000,0.0,0.0,0,d,1.1558567279767664,0.12,0.8400000000000001,0.3496784565916399,0.0,0.0,,2.465535184568407,29
1165,Ariege,42.8458016,1.6067586,2024-10-11 15:00:00,18.96,18.32,18.96,18.96,1012,1012,873,54,Clouds,overcast clouds,04d,98,1.24,44,2.03,10000,0.0,0.0,0,d,1.291384317521781,0.16,2.94,0.2869774919614148,0.0,0.0,,4.678361809483196,29
1166,Ariege,42.8458016,1.6067586,2024-10-11 18:00:00,13.75,13.16,13.75,13.75,1014,1014,873,76,Clouds,broken clouds,04n,82,3.26,182,3.89,10000,0.0,0.0,0,n,2.290416263310745,1.04,2.46,0.7741157556270097,0.0,0.0,,6.564532018937755,29
1167,Ariege,42.8458016,1.6067586,2024-10-11 21:00:00,14.73,13.83,14.73,14.73,1013,1013,872,60,Clouds,overcast clouds,04n,100,4.3,194,5.01,10000,0.0,0.0,0,n,2.1606969990319453,0.4,3.0,1.02491961414791,0.0,0.0,,6.585616613179855,29
1168,Ariege,42.8458016,1.6067586,2024-10-12 00:00:00,15.23,14.38,15.23,15.23,1012,1012,871,60,Clouds,overcast clouds,04n,100,4.62,199,5.35,10000,0.0,0.0,0,n,2.0542110358180055,0.4,3.0,1.102090032154341,0.0,0.0,,6.556301067972346,29
1169,Ariege,42.8458016,1.6067586,2024-10-12 03:00:00,15.27,14.76,15.27,15.27,1011,1011,871,73,Clouds,overcast clouds,04n,100,4.05,200,4.14,10000,0.0,0.0,0,n,1.9806389157792834,0.92,3.0,0.9646302250803859,0.0,0.0,,6.865269140859669,29
1170,Ariege,42.8458016,1.6067586,2024-10-12 06:00:00,15.87,15.52,15.87,15.87,1011,1011,871,77,Clouds,overcast clouds,04n,100,3.12,200,3.36,10000,0.0,0.0,0,n,1.833494675701839,1.08,3.0,0.7403536977491962,0.0,0.0,,6.653848373451035,29
1171,Ariege,42.8458016,1.6067586,2024-10-12 09:00:00,19.87,19.64,19.87,19.87,1012,1012,872,66,Clouds,overcast clouds,04d,100,2.4,211,3.93,10000,0.0,0.0,0,d,1.0358180058083248,0.64,3.0,0.5667202572347267,0.0,0.0,,5.242538263043052,29
1172,Ariege,42.8458016,1.6067586,2024-10-12 12:00:00,22.26,22.03,22.26,22.26,1012,1012,873,57,Clouds,overcast clouds,04d,100,1.32,213,2.68,10000,0.0,0.0,0,d,0.5730880929332037,0.28,3.0,0.3062700964630225,0.0,0.0,,4.159358189396226,29
1173,Ariege,42.8458016,1.6067586,2024-10-12 15:00:00,22.41,22.17,22.41,22.41,1012,1012,873,56,Clouds,overcast clouds,04d,100,0.93,187,2.69,10000,0.0,0.0,0,d,0.5459825750242007,0.24,3.0,0.21221864951768488,0.0,0.0,,3.9982012245418854,29
1174,Ariege,42.8458016,1.6067586,2024-10-12 18:00:00,17.97,17.94,17.97,17.97,1015,1015,875,81,Rain,light rain,10n,100,1.76,212,1.51,10000,0.2,0.1,0,n,1.3649564375605028,1.24,3.0,0.412379421221865,0.0,0.054824561403508776,,6.0721604201858765,29
1175,Ariege,42.8458016,1.6067586,2024-10-12 21:00:00,17.19,17.05,17.19,17.19,1018,1018,877,80,Clouds,overcast clouds,04n,97,1.6,220,0.8300000000000001,10000,0.0,0.0,0,n,1.5372700871248786,1.2,2.91,0.3737942122186495,0.0,0.0,,6.021064299343529,29
1176,Ariege,42.8458016,1.6067586,2024-10-13 00:00:00,16.66,16.55,16.66,16.66,1019,1019,878,83,Clouds,overcast clouds,04n,91,1.5899999999999999,192,1.07,10000,0.0,0.0,0,n,1.6340755082284604,1.32,2.73,0.3713826366559485,0.0,0.0,,6.055458144884408,29
1177,Ariege,42.8458016,1.6067586,2024-10-13 03:00:00,14.79,14.67,14.79,14.79,1020,1020,879,90,Clouds,scattered clouds,03n,27,2.3,191,1.08,10000,0.0,0.0,0,n,1.998063891577928,1.6,0.81,0.542604501607717,0.0,0.0,,4.950668393185645,29
1178,Ariege,42.8458016,1.6067586,2024-10-13 06:00:00,14.98,14.81,14.98,14.98,1020,1020,879,87,Clouds,few clouds,02n,17,3.11,190,2.58,10000,0.0,0.0,0,n,1.9709583736689251,1.48,0.51,0.7379421221864952,0.0,0.0,,4.69890049585542,29
1179,Ariege,42.8458016,1.6067586,2024-10-13 09:00:00,22.05,21.83,22.05,22.05,1020,1020,880,58,Clear,clear sky,01d,1,0.48,221,1.71,10000,0.0,0.0,0,d,0.611810261374637,0.32,0.03,0.10369774919614148,0.0,0.0,,1.0655080105707786,29
1180,Ariege,42.8458016,1.6067586,2024-10-13 12:00:00,25.69,25.57,25.69,25.69,1018,1018,879,48,Clear,clear sky,01d,0,1.8900000000000001,0,1.45,10000,0.0,0.0,0,d,0.10842207163601136,0.08,0.0,0.44372990353697755,0.0,0.0,,0.6321519751729889,29
1181,Ariege,42.8458016,1.6067586,2024-10-13 15:00:00,24.66,24.59,24.66,24.66,1018,1018,879,54,Clear,clear sky,01d,0,1.19,26,1.5,10000,0.0,0.0,0,d,0.07744433688286516,0.16,0.0,0.27491961414791,0.0,0.0,,0.5123639510307751,29
1182,Ariege,42.8458016,1.6067586,2024-10-13 18:00:00,18.41,18.34,18.41,18.41,1020,1020,880,78,Clear,clear sky,01n,1,3.34,193,3.07,10000,0.0,0.0,0,n,1.2875121006776378,1.12,0.03,0.7934083601286175,0.0,0.0,,3.230920460806255,29
1183,Ariege,42.8458016,1.6067586,2024-10-13 21:00:00,18.44,18.06,18.44,18.44,1020,1020,880,66,Clear,clear sky,01n,0,3.93,193,3.7,10000,0.0,0.0,0,n,1.3417231364956437,0.64,0.0,0.9356913183279745,0.0,0.0,,2.9174144548236183,29
1184,Ariege,42.8458016,1.6067586,2024-10-14 00:00:00,18.18,17.7,18.18,18.18,1020,1020,879,63,Clouds,few clouds,02n,21,3.89,197,3.92,10000,0.0,0.0,0,n,1.4114230396902225,0.52,0.63,0.9260450160771705,0.0,0.0,,3.487468055767393,29
1185,Ariege,42.8458016,1.6067586,2024-10-14 03:00:00,18.2,17.77,18.2,18.2,1020,1020,879,65,Clouds,overcast clouds,04n,98,3.56,197,3.5700000000000003,10000,0.0,0.0,0,n,1.397870280735721,0.6,2.94,0.8464630225080386,0.0,0.0,,5.78433330324376,29
1186,Ariege,42.8458016,1.6067586,2024-10-14 06:00:00,18.06,17.67,18.06,18.06,1020,1020,879,67,Clouds,overcast clouds,04n,90,3.55,194,3.25,10000,0.0,0.0,0,n,1.417231364956437,0.68,2.7,0.8440514469453377,0.0,0.0,,5.641282811901775,29
1187,Ariege,42.8458016,1.6067586,2024-10-14 09:00:00,24.71,24.57,24.71,24.71,1020,1020,880,51,Clouds,broken clouds,04d,83,0.8300000000000001,218,2.11,10000,0.0,0.0,0,d,0.08131655372700836,0.04,2.4899999999999998,0.18810289389067525,0.0,0.0,,2.7994194476176837,29
1188,Ariege,42.8458016,1.6067586,2024-10-14 12:00:00,27.27,27.35,27.27,27.27,1019,1019,880,45,Clouds,broken clouds,04d,77,0.42,359,4.45,10000,0.0,0.0,0,d,0.4530493707647628,0.2,2.31,0.08922829581993569,0.0,0.0,,3.0522776665846982,29
1189,Ariege,42.8458016,1.6067586,2024-10-14 15:00:00,26.01,26.01,26.01,26.01,1017,1017,879,55,Clouds,overcast clouds,04d,98,0.77,125,3.42,10000,0.0,0.0,0,d,0.1936108422071636,0.2,2.94,0.17363344051446944,0.0,0.0,,3.5072442827216332,29
1190,Ariege,42.8458016,1.6067586,2024-10-14 18:00:00,20.58,20.68,20.58,20.58,1019,1019,879,76,Clouds,overcast clouds,04n,94,3.59,188,3.91,10000,0.0,0.0,0,n,0.8344627299128748,1.04,2.82,0.8536977491961415,0.0,0.0,,5.548160479109017,29
1191,Ariege,42.8458016,1.6067586,2024-10-14 21:00:00,20.19,20.17,20.19,20.19,1018,1018,878,73,Clouds,broken clouds,04n,69,4.03,190,4.46,10000,0.0,0.0,0,n,0.9332042594385279,0.92,2.07,0.959807073954984,0.0,0.0,,4.883011333393512,29
1192,Ariege,42.8458016,1.6067586,2024-10-15 00:00:00,19.82,19.74,19.82,19.82,1017,1017,877,72,Clouds,broken clouds,04n,75,4.08,193,4.65,10000,0.0,0.0,0,n,1.016456921587609,0.88,2.25,0.9718649517684889,0.0,0.0,,5.118321873356098,29
1193,Ariege,42.8458016,1.6067586,2024-10-15 03:00:00,20.22,20.1,20.22,20.22,1016,1016,876,69,Clouds,overcast clouds,04n,98,4.04,191,4.79,10000,0.0,0.0,0,n,0.9467570183930294,0.76,2.94,0.962218649517685,0.0,0.0,,5.608975667910714,29
1194,Ariege,42.8458016,1.6067586,2024-10-15 06:00:00,19.69,19.46,19.69,19.69,1015,1015,875,67,Clouds,overcast clouds,04n,99,3.96,196,4.57,10000,0.0,0.0,0,n,1.0706679574056142,0.68,2.9699999999999998,0.9429260450160772,0.0,0.0,,5.663594002421691,29
1195,Ariege,42.8458016,1.6067586,2024-10-15 09:00:00,24.52,24.41,24.52,24.52,1014,1014,875,53,Clouds,overcast clouds,04d,100,2.62,195,4.38,10000,0.0,0.0,0,d,0.11229428848015456,0.12,3.0,0.619774919614148,0.0,0.0,,3.8520692080943024,29
1196,Ariege,42.8458016,1.6067586,2024-10-15 12:00:00,26.17,26.17,26.17,26.17,1011,1011,873,48,Clouds,overcast clouds,04d,100,1.49,174,11.44,10000,0.0,0.0,0,d,0.22458857696030982,0.08,3.0,0.3472668810289389,0.0,0.0,,3.6518554579892486,29
1197,Ariege,42.8458016,1.6067586,2024-10-15 15:00:00,24.2,24.19,24.2,24.2,1011,1011,872,58,Clouds,overcast clouds,04d,98,1.9100000000000001,195,7.42,10000,0.0,0.0,0,d,0.15488867376573032,0.32,2.94,0.44855305466237944,0.0,0.0,,3.8634417284281097,29
1198,Ariege,42.8458016,1.6067586,2024-10-15 18:00:00,19.81,19.83,19.81,19.81,1011,1011,872,76,Rain,light rain,10n,99,2.79,196,7.05,10000,0.25,0.30000000000000004,0,n,0.9990319457889641,1.04,2.9699999999999998,0.6607717041800644,0.0,0.16447368421052633,,5.834277334179554,29
1199,Ariege,42.8458016,1.6067586,2024-10-15 21:00:00,17.22,17.19,17.22,17.22,1012,1012,873,84,Clouds,overcast clouds,04n,100,3.07,211,3.52,10000,0.33,0.0,0,n,1.5101645692158756,1.36,3.0,0.7282958199356914,0.0,0.0,,6.598460389151566,29
1200,Toulouse,43.6044622,1.4442469,2024-10-11 00:00:00,12.97,12.62,12.2,12.97,1015,1015,994,88,Clear,clear sky,01n,0,2.37,263,3.6,10000,0.0,0.0,0,n,2.3949661181026136,1.52,0.0,0.5594855305466239,0.0,0.0,,4.474451648649238,30
1201,Toulouse,43.6044622,1.4442469,2024-10-11 03:00:00,12.49,12.14,11.53,12.49,1015,1015,994,90,Clear,clear sky,01n,5,1.74,265,2.17,10000,0.0,0.0,0,n,2.487899322362052,1.6,0.15000000000000002,0.407556270096463,0.0,0.0,,4.645455592458515,30
1202,Toulouse,43.6044622,1.4442469,2024-10-11 06:00:00,11.52,11.08,10.79,11.52,1016,1016,994,90,Clear,clear sky,01n,9,0.78,216,0.79,10000,0.0,0.0,0,n,2.693126815101645,1.6,0.27,0.17604501607717044,0.0,0.0,,4.739171831178815,30
1203,Toulouse,43.6044622,1.4442469,2024-10-11 09:00:00,14.71,14.14,14.71,14.71,1016,1016,994,73,Clouds,broken clouds,04d,63,1.57,123,1.49,10000,0.0,0.0,0,d,2.1006776379477246,0.92,1.8900000000000001,0.3665594855305466,0.0,0.0,,5.277237123478272,30
1204,Toulouse,43.6044622,1.4442469,2024-10-11 12:00:00,18.98,18.27,18.98,18.98,1014,1014,993,51,Clouds,broken clouds,04d,77,2.56,74,2.1,10000,0.0,0.0,0,d,1.3010648596321392,0.04,2.31,0.6053054662379422,0.0,0.0,,4.256370325870082,30
1205,Toulouse,43.6044622,1.4442469,2024-10-11 15:00:00,19.83,19.02,19.83,19.83,1013,1013,991,44,Clouds,overcast clouds,04d,97,3.19,87,3.29,10000,0.0,0.0,0,d,1.1558567279767664,0.24,2.91,0.757234726688103,0.0,0.0,,5.063091454664869,30
1206,Toulouse,43.6044622,1.4442469,2024-10-11 18:00:00,17.74,16.88,17.74,17.74,1012,1012,991,50,Clouds,overcast clouds,04n,98,2.71,78,4.74,10000,0.0,0.0,0,n,1.5701839303000966,0.0,2.94,0.6414790996784567,0.0,0.0,,5.151663029978553,30
1207,Toulouse,43.6044622,1.4442469,2024-10-11 21:00:00,17.02,16.37,17.02,17.02,1011,1011,990,61,Clouds,overcast clouds,04n,100,6.18,115,13.46,10000,0.0,0.0,0,n,1.6689254598257497,0.44,3.0,1.4782958199356915,0.0,0.0,,6.587221279761442,30
1208,Toulouse,43.6044622,1.4442469,2024-10-12 00:00:00,16.15,15.94,16.15,16.15,1010,1010,988,81,Clouds,overcast clouds,04n,100,6.73,128,14.19,10000,0.0,0.0,0,n,1.7521781219748305,1.24,3.0,1.6109324758842445,0.0,0.0,,7.603110597859075,30
1209,Toulouse,43.6044622,1.4442469,2024-10-12 03:00:00,16.5,16.24,16.5,16.5,1009,1009,988,78,Clouds,overcast clouds,04n,100,6.4,125,12.36,10000,0.0,0.0,0,n,1.6940948693126816,1.12,3.0,1.5313504823151127,0.0,0.0,,7.345445351627794,30
1210,Toulouse,43.6044622,1.4442469,2024-10-12 06:00:00,16.02,15.84,16.02,16.02,1010,1010,989,83,Clouds,overcast clouds,04n,100,4.88,129,10.15,10000,0.0,0.0,0,n,1.7715392061955466,1.32,3.0,1.164790996784566,0.0,0.0,,7.256330202980113,30
1211,Toulouse,43.6044622,1.4442469,2024-10-12 09:00:00,18.83,18.67,18.83,18.83,1011,1011,990,73,Clouds,overcast clouds,04d,100,5.3,126,8.31,10000,0.0,0.0,0,d,1.2236205227492734,0.92,3.0,1.2660771704180065,0.0,0.0,,6.4096976931672796,30
1212,Toulouse,43.6044622,1.4442469,2024-10-12 12:00:00,22.96,22.75,22.96,22.96,1011,1011,989,55,Clouds,overcast clouds,04d,100,5.08,129,5.47,10000,0.0,0.0,0,d,0.4336882865440462,0.2,3.0,1.2130225080385852,0.0,0.0,,4.8467107945826315,30
1213,Toulouse,43.6044622,1.4442469,2024-10-12 15:00:00,23.22,23.01,23.22,23.22,1012,1012,990,54,Clouds,overcast clouds,04d,100,3.88,119,4.04,10000,0.0,0.0,0,d,0.38334946757018334,0.16,3.0,0.9236334405144695,0.0,0.0,,4.466982908084653,30
1214,Toulouse,43.6044622,1.4442469,2024-10-12 18:00:00,19.42,19.25,19.42,19.42,1014,1014,992,70,Clouds,overcast clouds,04n,98,2.25,135,4.57,10000,0.0,0.0,0,n,1.1113262342691188,0.8,2.94,0.5305466237942122,0.0,0.0,,5.381872858063331,30
1215,Toulouse,43.6044622,1.4442469,2024-10-12 21:00:00,18.62,18.55,18.62,18.62,1016,1016,995,77,Rain,light rain,10n,99,2.9699999999999998,138,5.44,10000,0.2,0.14,0,n,1.2468538238141331,1.08,2.9699999999999998,0.7041800643086817,0.0,0.0767543859649123,,6.077788274087728,30
1216,Toulouse,43.6044622,1.4442469,2024-10-13 00:00:00,18.18,18.25,18.18,18.18,1018,1018,997,84,Clouds,overcast clouds,04n,98,2.43,122,5.17,10000,0.0,0.0,0,n,1.3049370764762824,1.36,2.94,0.5739549839228297,0.0,0.0,,6.178892060399113,30
1217,Toulouse,43.6044622,1.4442469,2024-10-13 03:00:00,17.62,17.71,17.62,17.62,1018,1018,997,87,Clouds,overcast clouds,04n,100,3.5,124,7.0,10000,0.0,0.0,0,n,1.4094869312681506,1.48,3.0,0.8319935691318328,0.0,0.0,,6.721480500399983,30
1218,Toulouse,43.6044622,1.4442469,2024-10-13 06:00:00,16.21,16.29,16.21,16.21,1019,1019,997,92,Clouds,broken clouds,04n,70,3.32,116,7.62,10000,0.0,0.0,0,n,1.684414327202323,1.68,2.0999999999999996,0.7885852090032155,0.0,0.0,,6.252999536205538,30
1219,Toulouse,43.6044622,1.4442469,2024-10-13 09:00:00,20.39,20.31,20.39,20.39,1020,1020,998,70,Clouds,scattered clouds,03d,40,3.84,99,5.09,10000,0.0,0.0,0,d,0.9060987415295256,0.8,1.2000000000000002,0.9139871382636656,0.0,0.0,,3.8200858797931914,30
1220,Toulouse,43.6044622,1.4442469,2024-10-13 12:00:00,24.6,24.45,24.6,24.6,1019,1019,997,51,Clouds,few clouds,02d,24,2.63,71,3.26,10000,0.0,0.0,0,d,0.10454985479186818,0.04,0.72,0.6221864951768489,0.0,0.0,,1.4867363499687172,30
1221,Toulouse,43.6044622,1.4442469,2024-10-13 15:00:00,26.18,26.18,26.18,26.18,1017,1017,996,44,Clear,clear sky,01d,0,2.7800000000000002,111,3.31,10000,0.0,0.0,0,d,0.22652468538238105,0.24,0.0,0.6583601286173635,0.0,0.0,,1.1248848139997445,30
1222,Toulouse,43.6044622,1.4442469,2024-10-13 18:00:00,21.62,21.38,21.62,21.62,1018,1018,996,59,Clear,clear sky,01n,0,3.58,130,6.88,10000,0.0,0.0,0,n,0.6989351403678605,0.36,0.0,0.8512861736334407,0.0,0.0,,1.9102213140013011,30
1223,Toulouse,43.6044622,1.4442469,2024-10-13 21:00:00,19.53,19.26,19.53,19.53,1018,1018,996,66,Clear,clear sky,01n,3,4.6,125,10.36,10000,0.0,0.0,0,n,1.1093901258470469,0.64,0.09,1.097266881028939,0.0,0.0,,2.9366570068759863,30
1224,Toulouse,43.6044622,1.4442469,2024-10-14 00:00:00,18.36,18.11,18.36,18.36,1018,1018,997,71,Clouds,few clouds,02n,23,3.7,119,8.63,10000,0.0,0.0,0,n,1.3320425943852854,0.84,0.6900000000000001,0.8802250803858522,0.0,0.0,,3.7422676747711376,30
1225,Toulouse,43.6044622,1.4442469,2024-10-14 03:00:00,17.81,17.6,17.81,17.81,1018,1018,997,75,Clouds,overcast clouds,04n,100,4.04,136,9.27,10000,0.0,0.0,0,n,1.4307841239109385,1.0,3.0,0.962218649517685,0.0,0.0,,6.393002773428623,30
1226,Toulouse,43.6044622,1.4442469,2024-10-14 06:00:00,16.83,16.76,16.83,16.83,1018,1018,997,84,Clouds,overcast clouds,04n,99,4.61,132,10.18,10000,0.0,0.0,0,n,1.5934172313649557,1.36,2.9699999999999998,1.09967845659164,0.0,0.0,,7.023095687956595,30
1227,Toulouse,43.6044622,1.4442469,2024-10-14 09:00:00,20.74,20.62,20.74,20.74,1019,1019,998,67,Clouds,broken clouds,04d,81,5.16,124,7.2,10000,0.0,0.0,0,d,0.8460793804453044,0.68,2.43,1.232315112540193,0.0,0.0,,5.1883944929854975,30
1228,Toulouse,43.6044622,1.4442469,2024-10-14 12:00:00,24.91,24.76,24.91,24.91,1018,1018,997,50,Clouds,overcast clouds,04d,90,4.39,118,5.58,10000,0.0,0.0,0,d,0.04453049370764702,0.0,2.7,1.0466237942122187,0.0,0.0,,3.7911542879198663,30
1229,Toulouse,43.6044622,1.4442469,2024-10-14 15:00:00,25.98,25.98,25.98,25.98,1016,1016,995,45,Clouds,broken clouds,04d,80,6.05,125,7.27,10000,0.0,0.0,0,d,0.18780251694094846,0.2,2.4000000000000004,1.4469453376205788,0.0,0.0,,4.234747854561528,30
1230,Toulouse,43.6044622,1.4442469,2024-10-14 18:00:00,20.71,20.4,20.71,20.71,1016,1016,994,60,Clouds,broken clouds,04n,67,6.77,126,13.67,10000,0.0,0.0,0,n,0.8886737657308809,0.4,2.0100000000000002,1.6205787781350485,0.0,0.0,,4.91925254386593,30
1231,Toulouse,43.6044622,1.4442469,2024-10-14 21:00:00,18.8,18.59,18.8,18.8,1015,1015,994,71,Clouds,few clouds,02n,15,7.48,124,14.72,10000,0.0,0.0,0,n,1.2391093901258468,0.84,0.44999999999999996,1.791800643086817,0.0,0.0,,4.320910033212663,30
1232,Toulouse,43.6044622,1.4442469,2024-10-15 00:00:00,17.7,17.69,17.7,17.7,1014,1014,993,83,Clouds,scattered clouds,03n,50,7.85,131,15.05,10000,0.0,0.0,0,n,1.4133591481122938,1.32,1.5,1.8810289389067525,0.0,0.0,,6.114388087019046,30
1233,Toulouse,43.6044622,1.4442469,2024-10-15 03:00:00,17.91,17.95,17.91,17.91,1013,1013,992,84,Clouds,overcast clouds,04n,90,8.29,130,16.09,10000,0.0,0.0,0,n,1.3630203291384315,1.36,2.7,1.9871382636655945,0.0,0.0,,7.4101585928040254,30
1234,Toulouse,43.6044622,1.4442469,2024-10-15 06:00:00,17.89,17.93,17.89,17.89,1012,1012,991,84,Clouds,overcast clouds,04n,94,7.89,127,15.32,10000,0.0,0.0,0,n,1.3668925459825747,1.36,2.82,1.8906752411575565,0.0,0.0,,7.4375677871401304,30
1235,Toulouse,43.6044622,1.4442469,2024-10-15 09:00:00,20.23,20.16,20.23,20.23,1012,1012,991,71,Clouds,overcast clouds,04d,100,9.79,129,17.3,10000,0.0,0.0,0,d,0.9351403678605998,0.84,3.0,2.3488745980707395,0.0,0.0,,7.124014965931339,30
1236,Toulouse,43.6044622,1.4442469,2024-10-15 12:00:00,22.71,22.55,22.71,22.71,1010,1010,989,58,Clouds,overcast clouds,04d,100,11.21,128,18.85,10000,0.0,0.0,0,d,0.47241045498547873,0.32,3.0,2.6913183279742765,0.0,0.0,,6.483728782959755,30
1237,Toulouse,43.6044622,1.4442469,2024-10-15 15:00:00,21.53,21.41,21.53,21.53,1009,1009,988,64,Clouds,overcast clouds,04d,99,12.32,127,20.43,10000,0.0,0.0,0,d,0.6931268151016453,0.56,2.9699999999999998,2.9590032154340835,0.0,0.0,,7.182130030535729,30
1238,Toulouse,43.6044622,1.4442469,2024-10-15 18:00:00,19.05,19.07,19.05,19.05,1010,1010,988,79,Clouds,overcast clouds,04n,100,10.85,133,19.15,10000,0.0,0.0,0,n,1.1461761858664081,1.16,3.0,2.604501607717042,0.0,0.0,,7.91067779358345,30
1239,Toulouse,43.6044622,1.4442469,2024-10-15 21:00:00,18.63,18.77,18.63,18.63,1010,1010,989,85,Clouds,overcast clouds,04n,100,9.72,135,17.24,10000,0.0,0.0,0,n,1.2042594385285574,1.4,3.0,2.331993569131833,0.0,0.0,,7.93625300766039,30
1240,Montauban,44.0175835,1.3549991,2024-10-11 00:00:00,12.8,12.62,11.28,12.8,1015,1015,1002,95,Clouds,few clouds,02n,13,1.28,272,1.34,10000,0.0,0.0,0,n,2.3949661181026136,1.8,0.39,0.2966237942122186,0.0,0.0,,4.8815899123148325,31
1241,Montauban,44.0175835,1.3549991,2024-10-11 03:00:00,12.03,11.8,10.5,12.03,1015,1015,1002,96,Clouds,few clouds,02n,16,0.66,226,0.6900000000000001,10000,0.0,0.0,0,n,2.5537270087124875,1.84,0.48,0.14710610932475884,0.0,0.0,,5.020833118037246,31
1242,Montauban,44.0175835,1.3549991,2024-10-11 06:00:00,10.89,10.57,9.94,10.89,1016,1016,1002,97,Clouds,few clouds,02n,20,0.9500000000000001,121,0.9500000000000001,10000,0.0,0.0,0,n,2.7918683446272987,1.88,0.6000000000000001,0.2170418006430868,0.0,0.0,,5.488910145270386,31
1243,Montauban,44.0175835,1.3549991,2024-10-11 09:00:00,14.2,13.84,14.2,14.2,1016,1016,1003,83,Clouds,broken clouds,04d,63,2.26,134,2.56,10000,0.0,0.0,0,d,2.158760890609874,1.32,1.8900000000000001,0.5329581993569132,0.0,0.0,,5.901719089966787,31
1244,Montauban,44.0175835,1.3549991,2024-10-11 12:00:00,17.48,16.9,17.48,17.48,1015,1015,1002,62,Clouds,broken clouds,04d,82,2.4,88,2.22,10000,0.0,0.0,0,d,1.5663117134559534,0.48,2.46,0.5667202572347267,0.0,0.0,,5.07303197069068,31
1245,Montauban,44.0175835,1.3549991,2024-10-11 15:00:00,19.41,18.69,19.41,19.41,1013,1013,1000,49,Clouds,overcast clouds,04d,99,2.62,85,2.94,10000,0.0,0.0,0,d,1.2197483059051302,0.04,2.9699999999999998,0.619774919614148,0.0,0.0,,4.8495232255192775,31
1246,Montauban,44.0175835,1.3549991,2024-10-11 18:00:00,16.79,16.01,16.79,16.79,1012,1012,999,57,Clouds,overcast clouds,04n,100,2.99,99,4.5600000000000005,10000,0.0,0.0,0,n,1.7386253630203286,0.28,3.0,0.7090032154340837,0.0,0.0,,5.7276285784544125,31
1247,Montauban,44.0175835,1.3549991,2024-10-11 21:00:00,16.05,15.17,16.05,16.05,1011,1011,998,56,Clouds,overcast clouds,04n,100,3.47,109,7.45,10000,0.0,0.0,0,n,1.9012584704743463,0.24,3.0,0.82475884244373,0.0,0.0,,5.966017312918076,31
1248,Montauban,44.0175835,1.3549991,2024-10-12 00:00:00,16.23,15.63,16.23,16.23,1010,1010,997,66,Clouds,overcast clouds,04n,100,5.31,112,11.01,10000,0.0,0.0,0,n,1.8121974830590508,0.64,3.0,1.2684887459807075,0.0,0.0,,6.720686229039758,31
1249,Montauban,44.0175835,1.3549991,2024-10-12 03:00:00,15.37,14.95,15.37,15.37,1009,1009,996,76,Rain,light rain,10n,100,3.42,104,7.95,10000,0.2,0.1,0,n,1.9438528557599224,1.04,3.0,0.8127009646302251,0.0,0.054824561403508776,,6.851378381793656,31
1250,Montauban,44.0175835,1.3549991,2024-10-12 06:00:00,16.54,16.21,16.54,16.54,1010,1010,997,75,Clouds,overcast clouds,04n,100,3.7,129,7.12,10000,0.01,0.0,0,n,1.699903194578896,1.0,3.0,0.8802250803858522,0.0,0.0,,6.580128274964748,31
1251,Montauban,44.0175835,1.3549991,2024-10-12 09:00:00,18.8,18.56,18.8,18.8,1011,1011,998,70,Clouds,overcast clouds,04d,100,5.4,120,8.69,10000,0.0,0.0,0,d,1.2449177153920619,0.8,3.0,1.2901929260450162,0.0,0.0,,6.335110641437078,31
1252,Montauban,44.0175835,1.3549991,2024-10-12 12:00:00,22.19,21.98,22.19,22.19,1011,1011,998,58,Clouds,overcast clouds,04d,100,4.1,134,4.75,10000,0.0,0.0,0,d,0.582768635043562,0.32,3.0,0.9766881028938907,0.0,0.0,,4.879456737937453,31
